ts	imei	mwra	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.android.chrome	c.updateassist	c.raider	c.android.vending	c.UCMobile.x86	c.UCMobile.intl
2018-05-05 10:32:00	3590433799317661610	1.00000	14.94091	13.83864	6.29532	8.37454	11.01809	56.89519	0.00408	55.88447	75.80531	9.08479
2018-05-05 10:33:00	3590433799317662220	1.00000	12.68758	12.49482	11.70324	8.43676	8.78036	57.18211	0.00073	47.38650	81.17399	28.79388
2018-05-05 10:34:00	3590433799317661198	0.00000	14.85234	10.29921	11.35868	15.37729	9.88248	24.41286	0.02127	44.30458	59.09829	97.06543
2018-05-05 10:35:00	3590433799317662279	1.00000	12.68049	7.87037	14.37726	15.74368	13.20354	40.77386	0.02643	39.00899	25.75717	44.99858
2018-05-05 10:36:00	359043379931766734	1.00000	11.56471	15.02442	10.90689	12.19926	8.06687	48.89324	0.00074	52.77464	89.71007	33.99364
2018-05-05 10:37:00	3590433799317662394	0.00000	12.28964	11.55349	14.35541	14.42067	9.39795	52.01475	0.00061	49.40155	32.00746	57.40385
2018-05-05 10:38:00	8630330696303481701	0.00000	10.15408	12.02742	14.67815	16.27665	8.75683	40.62735	0.06681	47.53173	25.03781	64.61386
2018-05-05 10:39:00	8630330696303481891	1.00000	20.44650	8.27902	17.81327	15.01058	12.18966	40.38405	16.62820	50.99975	38.28502	87.12788
2018-05-05 10:40:00	359043379931766544	1.00000	13.06276	8.33500	15.35554	15.84651	10.75038	43.74198	0.02630	38.84927	79.49853	53.88814
2018-05-05 10:41:00	8630330696303481727	1.00000	13.06713	10.90737	9.79339	12.06145	16.14884	51.75832	0.01328	47.98031	18.75088	91.66234
2018-05-05 10:42:00	8630330696303482477	1.00000	11.26750	14.13985	14.77607	10.55872	7.04719	61.99632	0.00179	62.17407	75.87857	22.50056
2018-05-05 10:43:00	8630330696303481370	1.00000	14.01891	11.50118	17.11015	14.04751	11.53206	33.23043	0.02366	49.32794	89.80674	41.76467
2018-05-05 10:44:00	3590433799317662188	0.00000	13.04646	10.50162	17.20921	16.60127	9.42035	34.97313	0.42113	52.20669	42.49943	55.71336
2018-05-05 10:45:00	863033069630348693	0.00000	15.50976	6.85907	12.39581	14.31481	17.99739	80.91099	0.67724	49.38498	89.22405	34.56759
2018-05-05 10:46:00	863033069630348412	1.00000	17.84502	7.96315	16.55353	13.85907	16.00979	72.61588	8.84452	62.31567	85.21385	14.14111
2018-05-05 10:47:00	359043379931766049	0.00000	14.91805	15.49905	9.81068	10.28219	14.47969	42.32386	0.03195	46.06020	87.93085	94.63206
2018-05-05 10:48:00	8630330696303481438	0.00000	16.03371	7.08191	14.04140	13.44022	11.68390	49.97083	0.07850	51.80024	21.68748	44.83632
2018-05-05 10:49:00	359043379931766809	0.00000	15.90146	9.97521	17.10758	15.18708	8.01506	56.85913	0.92097	28.84581	32.93070	74.47430
2018-05-05 10:50:00	359043379931766148	1.00000	15.14456	9.99508	14.35845	13.63719	10.13383	42.47023	0.11216	24.20629	5.16111	19.54177
2018-05-05 10:51:00	8630330696303482055	0.00000	12.69973	11.23126	10.94790	13.70824	11.66812	32.98893	0.00159	56.97682	37.17397	9.67497
2018-05-05 10:52:00	8630330696303482055	0.00000	12.97817	14.21733	13.38113	15.00674	8.47071	37.59874	0.00160	46.21820	77.98681	97.69310
2018-05-05 10:53:00	863033069630348693	0.00000	16.00893	11.70987	12.24057	14.63574	8.66214	55.65007	0.04947	73.25571	16.44954	59.44277
2018-05-05 10:54:00	863033069630348925	1.00000	15.94814	9.10307	12.31759	11.72178	14.60088	64.48011	0.43370	31.92518	14.11882	76.29006
2018-05-05 10:55:00	8630330696303481016	0.00000	14.90191	10.61489	13.95810	13.95869	7.51095	43.99177	0.00155	49.29170	97.95268	35.33778
2018-05-05 10:56:00	3590433799317661420	1.00000	16.33750	13.52284	9.16935	9.71265	11.51075	55.12063	0.00035	54.08504	74.13688	73.18593
2018-05-05 10:57:00	3590433799317661982	0.00000	13.92083	8.69742	14.14223	12.14480	11.89809	40.72308	0.01341	59.91680	80.40302	48.78702
2018-05-05 10:58:00	359043379931766619	0.00000	16.42001	9.27480	14.94081	13.07854	8.66955	53.02695	0.00059	24.43230	24.54411	44.41059
2018-05-05 10:59:00	8630330696303482006	1.00000	13.89986	12.79084	16.36175	13.80511	10.07245	52.76456	0.05425	67.38805	32.46295	98.46932
2018-05-05 11:00:00	8630330696303481925	1.00000	12.20122	15.46982	11.53715	11.91692	8.19504	51.43528	0.00112	25.42438	97.58264	90.11246
2018-05-05 11:01:00	3590433799317661651	1.00000	15.51073	14.09989	10.97710	10.80588	7.81613	73.75996	0.02314	47.33705	32.70387	17.31092
2018-05-05 11:02:00	3590433799317661040	0.00000	16.64728	9.56237	15.26676	13.65251	5.87229	53.63860	0.00024	58.97771	19.62902	36.09515
2018-05-05 11:03:00	3590433799317661800	1.00000	14.55122	14.87698	11.99934	11.55466	10.71371	60.67634	0.00490	40.30116	97.60775	2.75798
2018-05-05 11:04:00	8630330696303481388	0.00000	12.11288	11.02402	13.49572	14.13538	11.55189	21.26730	0.00214	50.05836	88.31778	49.54391
2018-05-05 11:05:00	3590433799317661859	0.00000	13.31003	14.75676	14.66826	13.07089	12.66331	48.34365	0.03057	46.52222	25.60632	96.72425
2018-05-05 11:06:00	359043379931766411	0.00000	13.47482	13.65846	11.83606	16.30042	10.14871	53.26060	0.00580	39.87887	23.34170	20.98760
2018-05-05 11:07:00	359043379931766775	1.00000	10.42341	13.60677	17.30235	10.43822	4.97586	64.22893	0.00080	55.73975	71.47987	59.63907
2018-05-05 11:08:00	3590433799317661412	1.00000	16.62796	11.67913	18.32290	15.48786	11.55480	48.72277	0.29372	60.86411	73.99894	5.31783
2018-05-05 11:09:00	8630330696303482311	1.00000	13.27265	14.41854	11.24006	10.67335	10.16353	32.72356	0.00420	74.26058	37.87666	80.78816
2018-05-05 11:10:00	3590433799317662493	0.00000	9.56039	8.88040	13.06902	15.31294	10.01722	56.69073	0.34273	41.21798	54.72213	3.80758
2018-05-05 11:11:00	863033069630348289	1.00000	14.88895	14.20111	9.34101	9.54711	11.92278	53.86474	0.00095	52.21911	81.60348	2.66181
2018-05-05 11:12:00	3590433799317662006	0.00000	12.86512	13.69263	8.78233	11.41232	10.60915	53.29957	0.00479	44.97939	81.72739	91.83411
2018-05-05 11:13:00	863033069630348370	0.00000	14.84743	14.36354	9.92226	8.81573	13.47705	50.76500	0.11713	76.18313	30.47705	50.02879
2018-05-05 11:14:00	8630330696303481214	0.00000	15.85944	7.58320	16.30728	11.45392	12.72376	55.24743	0.00288	71.42430	70.27743	54.46643
2018-05-05 11:15:00	863033069630348925	1.00000	14.18688	10.50164	11.73494	11.34574	12.39681	58.63962	0.08873	81.38790	82.29134	74.24912
2018-05-05 11:16:00	359043379931766817	1.00000	13.49599	10.54379	15.80237	15.18881	11.26638	60.34837	0.27260	60.44862	43.11298	39.45517
2018-05-05 11:17:00	3590433799317661610	1.00000	16.66846	13.32956	14.67616	9.00180	9.56067	71.62842	0.00008	69.03353	89.51661	40.00186
2018-05-05 11:18:00	3590433799317661974	1.00000	11.82175	11.02055	17.18267	15.21665	12.07643	54.52962	0.00446	70.67739	71.04744	12.76176
2018-05-05 11:19:00	3590433799317661966	1.00000	12.50099	9.80282	13.73510	14.58475	15.52340	53.67237	0.07715	80.13514	62.29209	62.94446
2018-05-05 11:20:00	8630330696303481362	1.00000	10.34126	7.89156	11.08626	15.05854	16.36227	54.15293	0.00198	81.48905	4.20012	44.96245
2018-05-05 11:21:00	3590433799317662097	1.00000	13.16542	13.59618	7.28740	7.87559	12.10595	42.65932	0.00092	52.95963	85.42726	12.47368
2018-05-05 11:22:00	8630330696303482022	1.00000	13.50290	11.59603	15.63125	15.96219	14.18728	64.16696	0.13944	51.66787	72.35165	24.78744
2018-05-05 11:23:00	3590433799317661164	1.00000	12.43103	14.52551	7.80686	8.88832	14.09725	38.19189	0.40722	45.47143	3.00626	18.93575
2018-05-05 11:24:00	3590433799317661727	1.00000	13.25997	11.05985	15.05897	12.96928	8.74576	52.26363	0.00131	60.09160	72.55780	61.64222
2018-05-05 11:25:00	863033069630348099	1.00000	11.72131	14.25145	11.18419	8.64745	7.34041	41.75072	0.00142	45.90260	11.00350	47.85376
2018-05-05 11:26:00	8630330696303482196	0.00000	11.60717	13.35640	12.04451	13.03581	10.89894	57.47350	0.01368	61.98215	42.21585	95.57236
2018-05-05 11:27:00	3590433799317661099	0.00000	11.69050	10.45374	14.79633	15.50143	8.34294	57.30900	0.59143	73.98291	77.38459	35.84870
2018-05-05 11:28:00	3590433799317661800	1.00000	12.81363	10.81606	13.88116	14.42697	13.85772	51.20000	0.10389	26.81252	43.34411	46.58102
2018-05-05 11:29:00	359043379931766122	1.00000	13.42888	7.38718	16.85458	16.21889	13.88753	61.55405	0.41611	43.03006	17.71660	39.99221
2018-05-05 11:30:00	863033069630348461	1.00000	14.27637	13.48335	6.63054	10.34503	12.41949	39.94274	0.00144	57.12757	72.43203	48.84311
2018-05-05 11:31:00	3590433799317661057	0.00000	16.16548	10.66395	14.89180	12.12973	10.09316	55.88729	0.02285	56.42255	71.61030	12.89063
2018-05-05 11:32:00	3590433799317662295	0.00000	15.56517	10.70152	15.11723	12.67242	9.85911	46.29377	0.00320	49.69707	84.28674	4.40282
2018-05-05 11:33:00	3590433799317662014	1.00000	13.38552	8.84689	13.80999	15.19520	14.92909	56.93924	0.16286	50.25527	19.02885	59.51718
2018-05-05 11:34:00	359043379931766148	0.00000	14.28446	13.42287	17.80565	14.38979	10.76522	70.56135	0.02558	51.53396	10.44532	9.53474
2018-05-05 11:35:00	359043379931766817	1.00000	12.92971	12.85229	12.06781	9.78917	9.41086	48.51793	0.00045	62.78522	63.77195	64.01785
2018-05-05 11:36:00	3590433799317662303	0.00000	13.55178	11.81602	10.84017	12.75665	11.88667	70.35266	0.02841	33.43719	9.17891	20.91710
2018-05-05 11:37:00	3590433799317662196	0.00000	15.08167	9.24406	12.89228	12.79568	12.44963	51.35499	0.01555	41.69482	84.25657	88.50701
2018-05-05 11:38:00	3590433799317662352	1.00000	13.81405	16.34449	12.93335	13.49259	14.15724	55.61618	0.01593	72.14362	19.09238	43.20083
2018-05-05 11:39:00	3590433799317662386	0.00000	17.49137	10.81586	14.74215	15.72260	9.83592	55.99682	0.15498	59.94013	74.60734	1.29608
2018-05-05 11:40:00	3590433799317661735	0.00000	16.76877	13.08355	5.53779	7.40045	12.30832	53.92031	0.00045	64.31593	25.83298	74.76047
2018-05-05 11:41:00	3590433799317662410	0.00000	12.52887	10.70062	15.75669	15.13055	6.42267	45.25902	0.00010	56.45522	76.93786	28.65417
2018-05-05 11:42:00	359043379931766387	0.00000	14.92584	10.92026	13.23038	12.09093	9.24762	48.27399	0.00035	81.13665	87.88740	88.41216
2018-05-05 11:43:00	3590433799317662469	0.00000	14.35053	9.83375	14.33338	14.86099	9.83726	64.64988	0.00673	47.15253	28.62512	55.53714
2018-05-05 11:44:00	8630330696303482493	0.00000	15.14395	16.31042	10.19014	18.20965	7.53860	37.50757	0.14267	47.23707	91.07016	74.62192
2018-05-05 11:45:00	863033069630348883	0.00000	13.55799	10.56932	18.11106	14.66948	11.23952	41.75979	0.00257	68.52605	39.81864	70.05319
2018-05-05 11:46:00	3590433799317661008	1.00000	12.94955	9.17352	10.58277	12.15072	16.94102	49.47066	0.03090	69.72443	60.67343	32.06986
2018-05-05 11:47:00	3590433799317661362	1.00000	13.81522	13.74403	9.16553	11.03026	8.21570	66.83608	0.00344	74.20834	29.52466	85.91310
2018-05-05 11:48:00	3590433799317661388	0.00000	15.65526	7.95408	11.83439	13.27481	11.47170	69.81574	0.00147	65.40582	90.91453	82.87679
2018-05-05 11:49:00	359043379931766635	0.00000	15.87480	13.40877	12.18230	15.37381	10.86385	56.67924	0.22648	67.44404	93.81662	87.65288
2018-05-05 11:50:00	8630330696303482196	1.00000	14.66786	14.16981	4.97131	12.02521	12.14058	45.80137	0.00050	49.62924	73.44778	57.03597
2018-05-05 11:51:00	8630330696303482030	1.00000	12.92241	14.48079	12.00003	9.81338	10.04279	69.52809	0.00155	24.17443	65.73570	15.61724
2018-05-05 11:52:00	8630330696303481669	1.00000	11.49482	15.00239	11.00643	13.49706	7.39095	61.87519	0.00077	22.83480	80.86586	13.28029
2018-05-05 11:53:00	3590433799317661750	0.00000	8.87835	12.37483	13.63865	14.00528	11.05683	46.06964	2.03946	82.50322	2.93728	34.09265
2018-05-05 11:54:00	3590433799317662113	1.00000	12.39245	12.51358	15.25363	14.57446	17.76764	29.61821	0.05186	45.33530	64.64702	41.61502
2018-05-05 11:55:00	3590433799317662089	1.00000	12.81621	14.77208	9.47459	9.44708	10.36708	66.87793	0.05499	32.50906	33.44516	45.88920
2018-05-05 11:56:00	8630330696303481487	1.00000	13.19532	9.37160	16.61492	16.58375	15.21949	45.55090	0.07372	52.80478	40.44335	68.04357
2018-05-05 11:57:00	3590433799317662113	0.00000	12.51743	5.46517	14.21541	12.45752	11.48059	56.99962	1.61514	53.12241	28.85229	19.91342
2018-05-05 11:58:00	3590433799317662279	0.00000	13.26035	13.58718	14.42593	14.64685	11.13234	41.34355	0.03510	55.75038	55.59811	83.03162
2018-05-05 11:59:00	863033069630348610	1.00000	12.43036	12.54113	10.09921	7.33013	10.68389	59.41215	0.00074	72.00793	31.98070	92.87504
2018-05-05 12:00:00	3590433799317662386	1.00000	14.86668	13.91257	10.40987	10.84131	11.79983	67.24548	0.00293	70.31987	7.45423	28.45585
2018-05-05 12:01:00	3590433799317661305	1.00000	12.43093	14.60279	9.18117	13.45597	9.14233	51.48743	0.00172	40.21216	54.44935	75.76567
2018-05-05 12:02:00	863033069630348883	1.00000	14.50298	13.51736	12.02970	11.70250	7.07419	42.25853	0.00046	39.67608	75.72119	91.74232
2018-05-05 12:03:00	359043379931766650	1.00000	13.44994	11.19856	13.51699	12.32390	16.21088	60.92719	0.04278	70.50506	42.53748	13.45667
2018-05-05 12:04:00	8630330696303481461	1.00000	11.85616	14.43434	13.37940	10.98619	8.68956	55.34455	0.00107	64.04919	81.24139	98.39659
2018-05-05 12:05:00	863033069630348701	1.00000	17.29377	11.45728	7.96256	5.70739	10.45262	59.02116	0.00030	62.22700	59.51959	87.70131
2018-05-05 12:06:00	359043379931766049	1.00000	9.53211	11.94099	14.95515	15.14191	10.18738	58.46681	0.00639	57.18661	82.16810	59.71852
2018-05-05 12:07:00	863033069630348180	0.00000	14.19311	10.25618	13.69711	15.12122	10.34885	61.73621	0.00134	63.70873	35.16918	80.13342
2018-05-05 12:08:00	8630330696303481941	1.00000	11.67003	14.80755	8.80730	14.49978	8.26196	67.77350	0.00026	39.65896	20.94662	54.50546
2018-05-05 12:09:00	863033069630348669	1.00000	11.04907	13.43681	11.91912	8.64581	8.49324	49.64887	0.00275	66.02530	11.75921	18.40010
2018-05-05 12:10:00	3590433799317661974	1.00000	15.84924	9.87320	15.67715	14.73687	11.74551	37.64118	0.19712	60.61912	79.30292	25.36581
2018-05-05 12:11:00	863033069630348727	1.00000	14.97128	8.60455	16.12015	14.92328	11.09468	30.78282	0.53315	52.51702	19.52688	22.97251
2018-05-05 12:12:00	8630330696303482436	1.00000	9.50317	10.04356	11.92857	13.96153	12.26836	59.94148	0.00410	37.50256	48.24179	14.42053
2018-05-05 12:13:00	863033069630348792	0.00000	11.32757	6.72318	17.82713	14.11382	10.29274	44.92295	0.00027	81.34999	67.53502	90.02271
2018-05-05 12:14:00	863033069630348750	1.00000	12.89268	13.48905	15.32775	8.41137	11.36838	65.40217	0.00241	51.97988	28.61731	87.23295
2018-05-05 12:15:00	8630330696303481883	0.00000	14.50545	12.17160	13.79752	14.66992	11.47790	42.41428	0.03440	84.60139	99.98855	58.07535
2018-05-05 12:16:00	359043379931766676	0.00000	12.06029	9.87236	13.56246	14.75346	14.35502	29.81644	0.03686	50.47358	15.98121	47.19726
2018-05-05 12:17:00	359043379931766205	1.00000	10.91743	15.01339	11.09888	10.59048	9.48022	45.82336	0.00374	73.18627	88.32244	16.79689
2018-05-05 12:18:00	863033069630348446	1.00000	14.17961	12.93972	13.17918	11.73286	13.79738	47.60944	0.10394	45.62457	23.07872	67.77243
2018-05-05 12:19:00	3590433799317662204	1.00000	14.53096	10.34618	14.43230	14.21004	14.20777	47.96026	0.27204	42.15426	76.30608	72.69646
2018-05-05 12:20:00	863033069630348438	1.00000	14.17040	9.16330	17.79571	16.88187	16.12997	44.11970	1.28384	40.52425	59.20183	48.96923
2018-05-05 12:21:00	3590433799317661115	1.00000	12.20396	13.03774	10.68727	7.47350	8.96711	55.15679	0.00106	62.80800	86.83361	31.05366
2018-05-05 12:22:00	8630330696303481883	1.00000	13.20155	15.14541	13.16803	12.85671	11.94077	83.66571	0.02338	53.90453	8.67482	80.54717
2018-05-05 12:23:00	3590433799317661974	1.00000	14.24888	9.87372	15.41932	14.21700	11.52402	47.00723	0.11187	50.52695	68.98294	60.81947
2018-05-05 12:24:00	863033069630348008	1.00000	11.52295	10.51037	9.34186	12.15376	13.25418	53.12022	0.00209	30.01781	13.39127	29.93629
2018-05-05 12:25:00	3590433799317661610	1.00000	13.95776	13.85973	9.04570	7.90643	12.70730	63.28393	0.00585	46.46504	89.32244	20.62267
2018-05-05 12:26:00	863033069630348271	1.00000	14.10451	13.48216	8.58094	9.93697	9.98356	47.33168	0.00050	67.29584	90.92479	19.83319
2018-05-05 12:27:00	863033069630348156	1.00000	12.82467	10.33353	9.42372	11.98272	14.31388	55.24797	0.02297	43.82904	34.07503	36.40482
2018-05-05 12:28:00	8630330696303481388	0.00000	17.20601	10.95736	15.41365	12.01620	9.55793	53.29644	0.02509	77.28491	52.17018	33.00791
2018-05-05 12:29:00	8630330696303482311	0.00000	11.17755	9.03032	15.26105	15.40988	9.25502	40.87596	0.00013	44.37636	27.70543	77.74340
2018-05-05 12:30:00	863033069630348883	0.00000	17.81198	9.86485	12.81195	17.04455	6.63520	54.74138	0.07447	33.86513	41.90168	26.24047
2018-05-05 12:31:00	359043379931766882	0.00000	13.25797	10.16559	14.42874	13.79456	8.81612	45.29863	0.95667	46.54522	49.93506	12.38145
2018-05-05 12:32:00	863033069630348891	1.00000	13.87907	12.09403	14.30725	13.53440	10.33475	35.57781	0.07933	55.07768	49.38066	86.48209
2018-05-05 12:33:00	863033069630348875	1.00000	14.45776	13.33577	11.99417	9.68713	9.14118	67.63146	0.00524	49.30229	91.35501	69.16324
2018-05-05 12:34:00	3590433799317662097	1.00000	16.58631	9.70514	15.81224	14.47033	12.37742	51.48442	1.14052	53.04464	92.77666	7.85866
2018-05-05 12:35:00	863033069630348479	1.00000	12.21854	14.33994	11.74310	9.23458	13.00631	55.93063	0.00572	70.94449	73.57439	0.24652
2018-05-05 12:36:00	3590433799317661438	1.00000	16.51893	12.19908	15.66133	14.47543	13.11296	79.36894	0.34053	27.43141	15.16558	96.75425
2018-05-05 12:37:00	3590433799317661545	1.00000	18.04474	5.23745	14.50150	12.58718	11.00295	70.61888	0.19514	68.25011	22.94590	67.20076
2018-05-05 12:38:00	3590433799317661396	0.00000	12.31356	8.47404	14.42382	13.87882	11.25765	47.89885	0.00029	38.12491	28.34215	58.65011
2018-05-05 12:39:00	3590433799317661446	1.00000	16.62503	10.17421	18.82707	16.29240	14.15435	70.99183	4.02186	21.53306	21.85412	37.59962
2018-05-05 12:40:00	8630330696303482469	1.00000	13.56360	13.14040	13.96016	13.15679	11.87136	40.22654	0.18195	55.59159	24.93523	29.13983
2018-05-05 12:41:00	3590433799317661404	1.00000	14.27494	9.10113	15.29291	14.75388	13.01470	18.32135	0.02635	55.70045	75.14820	46.08185
2018-05-05 12:42:00	359043379931766866	1.00000	11.98166	9.57015	11.60662	14.02119	11.30719	63.70237	0.06475	77.85012	75.74201	69.99517
2018-05-05 12:43:00	3590433799317662089	1.00000	14.13776	14.14125	13.36009	9.50851	10.43592	90.66182	0.00181	56.96947	27.80557	60.36746
2018-05-05 12:44:00	8630330696303481123	1.00000	16.09049	11.57748	16.38323	14.00508	17.35331	56.88854	1.39896	55.57950	56.43882	12.40177
2018-05-05 12:45:00	3590433799317661248	0.00000	15.15418	8.99813	14.88556	11.76697	12.39598	58.74851	0.00156	67.01885	28.55909	12.47948
2018-05-05 12:46:00	3590433799317661396	0.00000	11.77282	11.61592	12.21183	13.54548	11.50332	35.61513	4.33640	51.73010	87.37834	77.70997
2018-05-05 12:47:00	863033069630348107	1.00000	13.88617	14.71578	9.84590	10.78486	11.92298	48.86664	0.01158	37.67622	24.06399	10.34546
2018-05-05 12:48:00	3590433799317662048	1.00000	17.02765	14.27997	10.31131	13.28821	11.12921	25.95823	0.00019	43.68043	57.70389	56.74860
2018-05-05 12:49:00	863033069630348214	1.00000	12.98484	11.94367	13.12932	13.22617	12.60344	42.48138	0.02062	42.27115	19.69213	10.44099
2018-05-05 12:50:00	3590433799317661263	0.00000	13.71097	11.13397	11.88616	13.91188	9.00036	29.51390	0.39389	29.69932	18.11692	40.47539
2018-05-05 12:51:00	359043379931766064	1.00000	12.40679	13.96256	9.19975	7.60432	10.78036	62.51767	0.00174	62.52015	23.12139	41.09544
2018-05-05 12:52:00	3590433799317662097	0.00000	12.90462	11.11285	14.04230	15.11062	14.38681	27.53599	0.00800	52.27960	19.97428	18.61239
2018-05-05 12:53:00	8630330696303481305	1.00000	15.51311	14.24565	4.99056	11.66132	13.26565	72.44650	0.01025	42.08890	49.38485	81.23660
2018-05-05 12:54:00	863033069630348677	1.00000	18.41007	12.75484	13.24925	7.95006	11.84935	65.93130	0.00118	55.99472	2.48995	86.17170
2018-05-05 12:55:00	8630330696303482428	1.00000	11.50338	16.26751	9.64033	12.14357	10.13264	79.26354	0.03551	71.03175	65.74568	11.79592
2018-05-05 12:56:00	3590433799317662352	1.00000	16.14973	8.99060	17.66503	15.19023	8.27209	59.37909	0.00194	41.84771	78.78739	43.56122
2018-05-05 12:57:00	8630330696303482063	0.00000	15.08398	14.17135	6.30701	12.32950	12.31487	58.13670	0.02566	32.58260	57.72929	61.37773
2018-05-05 12:58:00	359043379931766601	1.00000	13.98785	11.29780	15.93995	16.93589	6.17361	51.66839	0.00133	51.80503	17.54921	98.00609
2018-05-05 12:59:00	3590433799317661131	1.00000	12.31486	14.28452	11.41753	8.27905	10.26386	68.82481	0.07053	45.24353	47.66517	61.46117
2018-05-05 13:00:00	359043379931766288	1.00000	16.39445	13.42627	10.65210	8.31772	9.79981	75.03844	0.00071	35.01951	54.93659	70.10660
2018-05-05 13:01:00	8630330696303481487	1.00000	15.99693	11.73176	10.04789	6.48026	10.12597	34.88231	0.05822	54.20349	72.56298	36.82212
