ts	imei	mwra	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.android.chrome	c.updateassist	c.raider	c.android.vending	c.UCMobile.x86	c.UCMobile.intl
1525516920.0	8.630330696303483e+18	1.0	11.2675	14.13985	14.77607	10.55872	7.04719	61.99632	0.00179	62.17407	75.87857	22.50056
1525516980.0	8.630330696303482e+18	1.0	14.01891	11.50118	17.11015	14.04751	11.53206	33.23043	0.02366	49.32794	89.80674	41.76467
1525517040.0	3.590433799317662e+18	0.0	13.04646	10.50162	17.20921	16.60127	9.42035	34.97313	0.9912809999999991	52.20669	42.49943	55.71336
1525517100.0	8.630330696303487e+17	0.0	15.50976	6.85907	12.39581	14.31481	17.99739	80.91099	0.9912809999999991	49.38498	89.22405	34.56759
1525517160.0	8.630330696303484e+17	1.0	17.84502	7.96315	16.55353	13.85907	16.00979	72.61588	0.9912809999999991	62.31567	85.21385	14.14111
1525517220.0	3.590433799317661e+17	0.0	14.91805	15.49905	9.81068	10.28219	14.47969	42.32386	0.03195	46.0602	87.93085	94.63206
1525517280.0	8.630330696303482e+18	0.0	16.03371	7.08191	14.0414	13.44022	11.6839	49.97083	0.0785	51.80024	21.68748	44.83632
1525517340.0	3.590433799317668e+17	0.0	15.90146	9.97521	17.10758	15.18708	8.01506	56.85913	0.9912809999999991	28.84581	32.9307	74.4743
1525517400.0	3.5904337993176614e+17	1.0	15.14456	9.99508	14.35845	13.63719	10.13383	42.47023	0.11216	24.20629	5.16111	19.54177
1525517460.0	8.630330696303482e+18	0.0	12.69973	11.23126	10.9479	13.70824	11.66812	32.98893	0.00159	56.97682	37.17397	9.67497
1525517520.0	8.630330696303482e+18	0.0	12.97817	14.21733	13.38113	15.00674	8.47071	37.59874	0.0016	46.2182	77.98681	97.6931
1525517580.0	8.630330696303487e+17	0.0	16.00893	11.70987	12.24057	14.63574	8.66214	55.65007	0.04947	73.25571	16.44954	59.44277
1525517640.0	8.630330696303489e+17	1.0	15.94814	9.10307	12.31759	11.72178	14.60088	64.48011	0.9912809999999991	31.92518	14.11882	76.29006
1525517700.0	8.630330696303481e+18	0.0	14.90191	10.61489	13.9581	13.95869	7.51095	43.99177	0.00155	49.2917	97.95268	35.33778
1525517760.0	3.590433799317661e+18	1.0	16.3375	13.52284	9.16935	9.71265	11.51075	55.12063	0.00035	54.08504	74.13688	73.18593
1525517820.0	3.590433799317662e+18	0.0	13.92083	8.69742	14.14223	12.1448	11.89809	40.72308	0.01341	59.9168	80.40302	48.78702
1525517880.0	3.590433799317666e+17	0.0	16.42001	9.2748	14.94081	13.07854	8.66955	53.02695	0.00059	24.4323	24.54411	44.41059
1525517940.0	8.630330696303482e+18	1.0	13.89986	12.79084	16.36175	13.80511	10.07245	52.76456	0.05425	67.38805	32.46295	98.46932
1525518000.0	8.630330696303482e+18	1.0	12.20122	15.46982	11.53715	11.91692	8.19504	51.43528	0.00112	25.42438	97.58264	90.11246
1525518060.0	3.5904337993176617e+18	1.0	15.51073	14.09989	10.9771	10.80588	7.81613	73.75996	0.02314	47.33705	32.70387	17.31092
1525518120.0	3.590433799317661e+18	0.0	16.64728	9.56237	15.26676	13.65251	5.87229	53.6386	0.00024	58.97771	19.62902	36.09515
1525518180.0	3.5904337993176617e+18	1.0	14.55122	14.87698	11.99934	11.55466	10.71371	60.67634	0.0049	40.30116	97.60775	2.75798
1525518240.0	8.630330696303482e+18	0.0	12.11288	11.02402	13.49572	14.13538	11.55189	21.2673	0.00214	50.05836	88.31778	49.54391
1525518300.0	3.5904337993176617e+18	0.0	13.31003	14.75676	14.66826	13.07089	12.66331	48.34365	0.03057	46.52222	25.60632	96.72425
1525518360.0	3.590433799317664e+17	0.0	13.47482	13.65846	11.83606	16.30042	10.14871	53.2606	0.0058	39.87887	23.3417	20.9876
1525518420.0	3.590433799317668e+17	1.0	10.42341	13.60677	17.30235	10.43822	4.97586	64.22893	0.0008	55.73975	71.47987	59.63907
1525518480.0	3.590433799317661e+18	1.0	16.62796	11.67913	18.3229	15.48786	11.5548	48.72277	0.9912809999999991	60.86411	73.99894	5.31783
1525518540.0	8.630330696303482e+18	1.0	13.27265	14.41854	11.24006	10.67335	10.16353	32.72356	0.0042	74.26058	37.87666	80.78816
1525518600.0	3.5904337993176627e+18	0.0	9.56039	8.8804	13.06902	15.31294	10.01722	56.69073	0.9912809999999991	41.21798	54.72213	3.80758
1525518660.0	8.630330696303483e+17	1.0	14.88895	14.20111	9.34101	9.54711	11.92278	53.86474	0.00095	52.21911	81.60348	2.66181
1525518720.0	3.590433799317662e+18	0.0	12.86512	13.69263	8.78233	11.41232	10.60915	53.29957	0.00479	44.97939	81.72739	91.83411
1525518780.0	8.630330696303484e+17	0.0	14.84743	14.36354	9.92226	8.81573	13.47705	50.765	0.11713	76.18313	30.47705	50.02879
1525518840.0	8.630330696303481e+18	0.0	15.85944	7.5832	16.30728	11.45392	12.72376	55.24743	0.00288	71.4243	70.27743	54.46643
1525518900.0	8.630330696303489e+17	1.0	14.18688	10.50164	11.73494	11.34574	12.39681	58.63962	0.08873	81.3879	82.29134	74.24912
1525518960.0	3.5904337993176685e+17	1.0	13.49599	10.54379	15.80237	15.18881	11.26638	60.34837	0.9912809999999991	60.44862	43.11298	39.45517
1525519020.0	3.5904337993176617e+18	1.0	16.66846	13.32956	14.67616	9.0018	9.56067	71.62842	8e-05	69.03353	89.51661	40.00186
1525519080.0	3.590433799317662e+18	1.0	11.82175	11.02055	17.18267	15.21665	12.07643	54.52962	0.00446	70.67739	71.04744	12.76176
1525519140.0	3.590433799317662e+18	1.0	12.50099	9.80282	13.7351	14.58475	15.5234	53.67237	0.07715	80.13514	62.29209	62.94446
1525519200.0	8.630330696303482e+18	1.0	10.34126	7.89156	11.08626	15.05854	16.36227	54.15293	0.00198	81.48905	4.20012	44.96245
1525519260.0	3.590433799317662e+18	1.0	13.16542	13.59618	7.2874	7.87559	12.10595	42.65932	0.00092	52.95963	85.42726	12.47368
1525519320.0	8.630330696303482e+18	1.0	13.5029	11.59603	15.63125	15.96219	14.18728	64.16696	0.13944	51.66787	72.35165	24.78744
1525519380.0	3.590433799317661e+18	1.0	12.43103	14.52551	7.80686	8.88832	14.09725	38.19189	0.9912809999999991	45.47143	3.00626	18.93575
1525519440.0	3.5904337993176617e+18	1.0	13.25997	11.05985	15.05897	12.96928	8.74576	52.26363	0.00131	60.0916	72.5578	61.64222
1525519500.0	8.630330696303482e+17	1.0	11.72131	14.25145	11.18419	8.64745	7.34041	41.75072	0.00142	45.9026	11.0035	47.85376
1525519560.0	8.630330696303482e+18	0.0	11.60717	13.3564	12.04451	13.03581	10.89894	57.4735	0.01368	61.98215	42.21585	95.57236
1525519620.0	3.590433799317661e+18	0.0	11.6905	10.45374	14.79633	15.50143	8.34294	57.309	0.9912809999999991	73.98291	77.38459	35.8487
1525519680.0	3.5904337993176617e+18	1.0	12.81363	10.81606	13.88116	14.42697	13.85772	51.2	0.10389	26.81252	43.34411	46.58102
1525519740.0	3.5904337993176614e+17	1.0	13.42888	7.38718	16.85458	16.21889	13.88753	61.55405	0.9912809999999991	43.03006	17.7166	39.99221
1525519800.0	8.630330696303484e+17	1.0	14.27637	13.48335	6.63054	10.34503	12.41949	39.94274	0.00144	57.12757	72.43203	48.84311
1525519860.0	3.590433799317661e+18	0.0	16.16548	10.66395	14.8918	12.12973	10.09316	55.88729	0.02285	56.42255	71.6103	12.89063
1525519920.0	3.590433799317662e+18	0.0	15.56517	10.70152	15.11723	12.67242	9.85911	46.29377	0.0032	49.69707	84.28674	4.40282
1525519980.0	3.590433799317662e+18	1.0	13.38552	8.84689	13.80999	15.1952	14.92909	56.93924	0.16286	50.25527	19.02885	59.51718
1525520040.0	3.5904337993176614e+17	0.0	14.28446	13.42287	17.80565	14.38979	10.76522	70.56135	0.02558	51.53396	10.44532	9.53474
1525520100.0	3.5904337993176685e+17	1.0	12.92971	12.85229	12.06781	9.78917	9.41086	48.51793	0.00045	62.78522	63.77195	64.01785
1525520160.0	3.590433799317662e+18	0.0	13.55178	11.81602	10.84017	12.75665	11.88667	70.35266	0.02841	33.43719	9.17891	20.9171
1525520220.0	3.590433799317662e+18	0.0	15.08167	9.24406	12.89228	12.79568	12.44963	51.35499	0.01555	41.69482	84.25657	88.50701
1525520280.0	3.590433799317662e+18	1.0	13.81405	16.34449	12.93335	13.49259	14.15724	55.61618	0.01593	72.14362	19.09238	43.20083
1525520340.0	3.590433799317662e+18	0.0	17.49137	10.81586	14.74215	15.7226	9.83592	55.99682	0.15498	59.94013	74.60734	1.29608
1525520400.0	3.5904337993176617e+18	0.0	16.76877	13.08355	5.53779	7.40045	12.30832	53.92031	0.00045	64.31593	25.83298	74.76047
1525520460.0	3.590433799317662e+18	0.0	12.52887	10.70062	15.75669	15.13055	6.42267	45.25902	0.0001	56.45522	76.93786	28.65417
1525520520.0	3.590433799317664e+17	0.0	14.92584	10.92026	13.23038	12.09093	9.24762	48.27399	0.00035	81.13665	87.8874	88.41216
1525520580.0	3.5904337993176627e+18	0.0	14.35053	9.83375	14.33338	14.86099	9.83726	64.64988	0.00673	47.15253	28.62512	55.53714
1525520640.0	8.630330696303483e+18	0.0	15.14395	16.31042	10.19014	18.20965	7.5386	37.50757	0.14267	47.23707	91.07016	74.62192
1525520700.0	8.630330696303489e+17	0.0	13.55799	10.56932	18.11106	14.66948	11.23952	41.75979	0.00257	68.52605	39.81864	70.05319
1525520760.0	3.590433799317661e+18	1.0	12.94955	9.17352	10.58277	12.15072	16.94102	49.47066	0.0309	69.72443	60.67343	32.06986
1525520820.0	3.590433799317661e+18	1.0	13.81522	13.74403	9.16553	11.03026	8.2157	66.83608	0.00344	74.20834	29.52466	85.9131
1525520880.0	3.590433799317661e+18	0.0	15.65526	7.95408	11.83439	13.27481	11.4717	69.81574	0.00147	65.40582	90.91453	82.87679
1525520940.0	3.5904337993176666e+17	0.0	15.8748	13.40877	12.1823	15.37381	10.86385	56.67924	0.22648	67.44404	93.81662	87.65288
1525521000.0	8.630330696303482e+18	1.0	14.66786	14.16981	7.8991305	12.02521	12.14058	45.80137	0.0005	49.62924	73.44778	57.03597
1525521060.0	8.630330696303482e+18	1.0	12.92241	14.48079	12.00003	9.81338	10.04279	69.52809	0.00155	24.17443	65.7357	15.61724
1525521120.0	8.630330696303482e+18	1.0	11.49482	15.00239	11.00643	13.49706	7.39095	61.87519	0.00077	22.8348	80.86586	13.28029
1525521180.0	3.5904337993176617e+18	0.0	8.87835	12.37483	13.63865	14.00528	11.05683	46.06964	0.9912809999999991	82.50322	2.93728	34.09265
1525521240.0	3.590433799317662e+18	1.0	12.39245	12.51358	15.25363	14.57446	17.76764	29.61821	0.05186	45.3353	64.64702	41.61502
1525521300.0	3.590433799317662e+18	1.0	12.81621	14.77208	9.47459	9.44708	10.36708	66.87793	0.05499	32.50906	33.44516	45.8892
1525521360.0	8.630330696303482e+18	1.0	13.19532	9.3716	16.61492	16.58375	15.21949	45.5509	0.07372	52.80478	40.44335	68.04357
1525521420.0	3.590433799317662e+18	0.0	12.51743	5.46517	14.21541	12.45752	11.48059	56.99962	0.9912809999999991	53.12241	28.85229	19.91342
1525521480.0	3.590433799317662e+18	0.0	13.26035	13.58718	14.42593	14.64685	11.13234	41.34355	0.0351	55.75038	55.59811	83.03162
1525521540.0	8.630330696303487e+17	1.0	12.43036	12.54113	10.09921	7.33013	10.68389	59.41215	0.00074	72.00793	31.9807	92.87504
1525521600.0	3.590433799317662e+18	1.0	14.86668	13.91257	10.40987	10.84131	11.79983	67.24548	0.00293	70.31987	7.45423	28.45585
1525521660.0	3.590433799317661e+18	1.0	12.43093	14.60279	9.18117	13.45597	9.14233	51.48743	0.00172	40.21216	54.44935	75.76567
1525521720.0	8.630330696303489e+17	1.0	14.50298	13.51736	12.0297	11.7025	7.07419	42.25853	0.00046	39.67608	75.72119	91.74232
1525521780.0	3.5904337993176666e+17	1.0	13.44994	11.19856	13.51699	12.3239	16.21088	60.92719	0.04278	70.50506	42.53748	13.45667
1525521840.0	8.630330696303482e+18	1.0	11.85616	14.43434	13.3794	10.98619	8.68956	55.34455	0.00107	64.04919	81.24139	98.39659
1525521900.0	8.630330696303487e+17	1.0	17.29377	11.45728	7.96256	8.1748555	10.45262	59.02116	0.0003	62.227	59.51959	87.70131
1525521960.0	3.590433799317661e+17	1.0	9.53211	11.94099	14.95515	15.14191	10.18738	58.46681	0.00639	57.18661	82.1681	59.71852
1525522020.0	8.630330696303482e+17	0.0	14.19311	10.25618	13.69711	15.12122	10.34885	61.73621	0.00134	63.70873	35.16918	80.13342
1525522080.0	8.630330696303482e+18	1.0	11.67003	14.80755	8.8073	14.49978	8.26196	67.7735	0.00026	39.65896	20.94662	54.50546
1525522140.0	8.630330696303487e+17	1.0	11.04907	13.43681	11.91912	8.64581	8.49324	49.64887	0.00275	66.0253	11.75921	18.4001
1525522200.0	3.590433799317662e+18	1.0	15.84924	9.8732	15.67715	14.73687	11.74551	37.64118	0.19712	60.61912	79.30292	25.36581
1525522260.0	8.630330696303487e+17	1.0	14.97128	8.60455	16.12015	14.92328	11.09468	30.78282	0.9912809999999991	52.51702	19.52688	22.97251
1525522320.0	8.630330696303483e+18	1.0	9.50317	10.04356	11.92857	13.96153	12.26836	59.94148	0.0041	37.50256	48.24179	14.42053
1525522380.0	8.630330696303488e+17	0.0	11.32757	6.72318	17.82713	14.11382	10.29274	44.92295	0.00027	81.34999	67.53502	90.02271
1525522440.0	8.630330696303488e+17	1.0	12.89268	13.48905	15.32775	8.41137	11.36838	65.40217	0.00241	51.97988	28.61731	87.23295
1525522500.0	8.630330696303482e+18	0.0	14.50545	12.1716	13.79752	14.66992	11.4779	42.41428	0.0344	84.60139	99.98855	58.07535
1525522560.0	3.5904337993176666e+17	0.0	12.06029	9.87236	13.56246	14.75346	14.35502	29.81644	0.03686	50.47358	15.98121	47.19726
1525522620.0	3.590433799317662e+17	1.0	10.91743	15.01339	11.09888	10.59048	9.48022	45.82336	0.00374	73.18627	88.32244	16.79689
1525522680.0	8.630330696303484e+17	1.0	14.17961	12.93972	13.17918	11.73286	13.79738	47.60944	0.10394	45.62457	23.07872	67.77243
1525522740.0	3.590433799317662e+18	1.0	14.53096	10.34618	14.4323	14.21004	14.20777	47.96026	0.9912809999999991	42.15426	76.30608	72.69646
1525522800.0	8.630330696303484e+17	1.0	14.1704	9.1633	17.79571	16.88187	16.12997	44.1197	0.9912809999999991	40.52425	59.20183	48.96923
1525522860.0	3.590433799317661e+18	1.0	12.20396	13.03774	10.68727	7.4735	8.96711	55.15679	0.00106	62.808	86.83361	31.05366
1525522920.0	8.630330696303482e+18	1.0	13.20155	15.14541	13.16803	12.85671	11.94077	83.66571	0.02338	53.90453	8.67482	80.54717
1525522980.0	3.590433799317662e+18	1.0	14.24888	9.87372	15.41932	14.217	11.52402	47.00723	0.11187	50.52695	68.98294	60.81947
1525523040.0	8.63033069630348e+17	1.0	11.52295	10.51037	9.34186	12.15376	13.25418	53.12022	0.00209	30.01781	13.39127	29.93629
1525523100.0	3.5904337993176617e+18	1.0	13.95776	13.85973	9.0457	7.90643	12.7073	63.28393	0.00585	46.46504	89.32244	20.62267
1525523160.0	8.630330696303483e+17	1.0	14.10451	13.48216	8.58094	9.93697	9.98356	47.33168	0.0005	67.29584	90.92479	19.83319
1525523220.0	8.630330696303482e+17	1.0	12.82467	10.33353	9.42372	11.98272	14.31388	55.24797	0.02297	43.82904	34.07503	36.40482
1525523280.0	8.630330696303482e+18	0.0	17.20601	10.95736	15.41365	12.0162	9.55793	53.29644	0.02509	77.28491	52.17018	33.00791
1525523340.0	8.630330696303482e+18	0.0	11.17755	9.03032	15.26105	15.40988	9.25502	40.87596	0.00013	44.37636	27.70543	77.7434
1525523400.0	8.630330696303489e+17	0.0	17.81198	9.86485	12.81195	17.04455	6.6352	54.74138	0.07447	33.86513	41.90168	26.24047
1525523460.0	3.590433799317669e+17	0.0	13.25797	10.16559	14.42874	13.79456	8.81612	45.29863	0.9912809999999991	46.54522	49.93506	12.38145
1525523520.0	8.630330696303489e+17	1.0	13.87907	12.09403	14.30725	13.5344	10.33475	35.57781	0.07933	55.07768	49.38066	86.48209
1525523580.0	8.630330696303489e+17	1.0	14.45776	13.33577	11.99417	9.68713	9.14118	67.63146	0.00524	49.30229	91.35501	69.16324
1525523640.0	3.590433799317662e+18	1.0	16.58631	9.70514	15.81224	14.47033	12.37742	51.48442	0.9912809999999991	53.04464	92.77666	7.85866
1525523700.0	8.630330696303484e+17	1.0	12.21854	14.33994	11.7431	9.23458	13.00631	55.93063	0.00572	70.94449	73.57439	0.24652
1525523760.0	3.590433799317661e+18	1.0	16.51893	12.19908	15.66133	14.47543	13.11296	79.36894	0.9912809999999991	27.43141	15.16558	96.75425
1525523820.0	3.5904337993176617e+18	1.0	18.04474	5.23745	14.5015	12.58718	11.00295	70.61888	0.19514	68.25011	22.9459	67.20076
1525523880.0	3.590433799317661e+18	0.0	12.31356	8.47404	14.42382	13.87882	11.25765	47.89885	0.00029	38.12491	28.34215	58.65011
1525523940.0	3.5904337993176617e+18	1.0	16.62503	10.17421	18.82707	16.2924	14.15435	70.99183	0.9912809999999991	21.53306	21.85412	37.59962
1525524000.0	8.630330696303483e+18	1.0	13.5636	13.1404	13.96016	13.15679	11.87136	40.22654	0.18195	55.59159	24.93523	29.13983
1525524060.0	3.590433799317661e+18	1.0	14.27494	9.10113	15.29291	14.75388	13.0147	18.32135	0.02635	55.70045	75.1482	46.08185
1525524120.0	3.5904337993176685e+17	1.0	11.98166	9.57015	11.60662	14.02119	11.30719	63.70237	0.06475	77.85012	75.74201	69.99517
1525524180.0	3.590433799317662e+18	1.0	14.13776	14.14125	13.36009	9.50851	10.43592	73.35006399999999	0.00181	56.96947	27.80557	60.36746
1525524240.0	8.630330696303481e+18	1.0	16.09049	11.57748	16.38323	14.00508	17.35331	56.88854	0.9912809999999991	55.5795	56.43882	12.40177
1525524300.0	3.590433799317661e+18	0.0	15.15418	8.99813	14.88556	11.76697	12.39598	58.74851	0.00156	67.01885	28.55909	12.47948
1525524360.0	3.590433799317661e+18	0.0	11.77282	11.61592	12.21183	13.54548	11.50332	35.61513	0.9912809999999991	51.7301	87.37834	77.70997
1525524420.0	8.630330696303482e+17	1.0	13.88617	14.71578	9.8459	10.78486	11.92298	48.86664	0.01158	37.67622	24.06399	10.34546
1525524480.0	3.590433799317662e+18	1.0	17.02765	14.27997	10.31131	13.28821	11.12921	25.95823	0.00019	43.68043	57.70389	56.7486
1525524540.0	8.630330696303482e+17	1.0	12.98484	11.94367	13.12932	13.22617	12.60344	42.48138	0.02062	42.27115	19.69213	10.44099
1525524600.0	3.590433799317661e+18	0.0	13.71097	11.13397	11.88616	13.91188	9.00036	29.5139	0.9912809999999991	29.69932	18.11692	40.47539
1525524660.0	3.590433799317661e+17	1.0	12.40679	13.96256	9.19975	7.60432	10.78036	62.51767	0.00174	62.52015	23.12139	41.09544
1525524720.0	3.590433799317662e+18	0.0	12.90462	11.11285	14.0423	15.11062	14.38681	27.53599	0.008	52.2796	19.97428	18.61239
1525524780.0	8.630330696303481e+18	1.0	15.51311	14.24565	7.8991305	11.66132	13.26565	72.4465	0.01025	42.0889	49.38485	81.2366
1525524840.0	8.630330696303487e+17	1.0	18.41007	12.75484	13.24925	7.95006	11.84935	65.9313	0.00118	55.99472	2.48995	86.1717
1525524900.0	8.630330696303483e+18	1.0	11.50338	16.26751	9.64033	12.14357	10.13264	79.26354	0.03551	71.03175	65.74568	11.79592
1525524960.0	3.590433799317662e+18	1.0	16.14973	8.9906	17.66503	15.19023	8.27209	59.37909	0.00194	41.84771	78.78739	43.56122
1525525020.0	8.630330696303482e+18	0.0	15.08398	14.17135	6.30701	12.3295	12.31487	58.1367	0.02566	32.5826	57.72929	61.37773
1525525080.0	3.590433799317666e+17	1.0	13.98785	11.2978	15.93995	16.93589	6.17361	51.66839	0.00133	51.80503	17.54921	98.00609
1525525140.0	3.590433799317661e+18	1.0	12.31486	14.28452	11.41753	8.27905	10.26386	68.82481	0.07053	45.24353	47.66517	61.46117
1525525200.0	3.590433799317663e+17	1.0	16.39445	13.42627	10.6521	8.31772	9.79981	75.03844	0.00071	35.01951	54.93659	70.1066
1525525260.0	8.630330696303482e+18	1.0	15.99693	11.73176	10.04789	6.48026	10.12597	34.88231	0.05822	54.20349	72.56298	36.82212
1525525320.0	8.630330696303489e+17	1.0	16.05327	14.61589	7.3289	11.80112	9.73728	70.98254	0.00401	71.79317	71.55131	80.2047
1525525380.0	8.630330696303481e+18	1.0	13.09693	14.16053	11.80407	12.67298	11.99658	22.96385	0.11168	59.23117	64.71	3.32898
1525525440.0	3.590433799317663e+17	1.0	16.37947	13.41496	9.29107	11.91295	13.15426	54.46753	0.00476	43.35218	86.81892	10.82508
1525525500.0	3.590433799317669e+17	1.0	10.38266	15.06675	8.01414	12.3495	6.96333	53.24375	0.00382	54.82568	58.16713	38.11814
1525525560.0	3.590433799317662e+18	1.0	14.24211	6.04234	15.04715	16.26977	16.287446499999998	38.35408	0.9912809999999991	25.2421	47.26183	48.94862
1525525620.0	8.630330696303484e+17	0.0	15.96313	7.86468	12.43463	12.22459	11.55301	41.8468	0.00536	37.92872	23.4079	96.23032
1525525680.0	3.5904337993176685e+17	0.0	15.18106	9.01669	15.60274	15.13805	10.89345	44.9694	0.01078	68.74659	44.93389	40.66705
